id,source node,generated timestamp,complete,main chain arrival timestamp,finalization timestamps
ed4302880b,42,13.195633556271392,True,13.928302600716362,17.520214886963704;18.990640774901966;19.407536480941175;20.416031921772607;31.70023354615246;73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;119.14658138148741;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
104f87748e,18,13.885845993191086,True,13.928302600716362,17.520214886963704;18.990640774901966;19.407536480941175;20.416031921772607;31.70023354615246;73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;119.14658138148741;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
d7352e0296,54,14.128763092782311,True,14.824928108539977,18.990640774901966;19.407536480941175;20.416031921772607;31.70023354615246;73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;119.14658138148741;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
e460d43620,56,14.609737269407892,True,14.824928108539977,18.990640774901966;19.407536480941175;20.416031921772607;31.70023354615246;73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;119.14658138148741;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
97acf47979,62,15.524238817261963,True,17.520214886963704,31.70023354615246;73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;119.14658138148741;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
d22e0a4ac9,15,17.128043584120405,True,17.520214886963704,31.70023354615246;73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;119.14658138148741;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
ef00283d07,10,18.134462794068117,True,20.416031921772607,73.85991779695188;73.85991779695188;73.85991779695188;80.0463725981277;80.0463725981277;80.0463725981277;79.92183604509387;79.92183604509387;79.92183604509387;80.83926440428021;80.83926440428021;80.83926440428021;80.31570287150366;80.31570287150366;80.31570287150366;82.92979652356637;82.92979652356637;82.92979652356637;85.35566239195705;85.35566239195705;85.35566239195705;86.6427371528383;86.6427371528383;86.6427371528383;86.48145113202237;86.48145113202237;86.48145113202237;86.75021610197987;86.75021610197987;86.75021610197987;88.65177167412338;88.65177167412338;88.65177167412338;91.57255057713135;91.57255057713135;91.57255057713135;95.02046133526422;95.02046133526422;95.02046133526422;91.16136677498268;91.16136677498268;91.16136677498268;95.40049203105183;95.40049203105183;95.40049203105183;101.53313863393127;101.53313863393127;101.53313863393127;101.48968498905373;101.48968498905373;101.48968498905373;105.28940934364599;105.28940934364599;105.28940934364599;103.53899639639427;103.53899639639427;103.53899639639427;108.46075086573569;108.46075086573569;108.46075086573569;108.43325529189251;108.43325529189251;108.43325529189251;108.62474520769564;108.62474520769564;108.62474520769564;110.53483601031925;110.53483601031925;110.53483601031925;117.97837611973476;117.97837611973476;117.97837611973476;119.14658138148741;119.14658138148741;119.14658138148741;195.0458547661055;195.0458547661055;195.0458547661055;208.0378084437863;208.0378084437863;208.0378084437863;209.02746760255766;209.02746760255766;209.02746760255766;221.19989694859783;221.19989694859783;221.19989694859783
d66b7ed6f9,11,18.34310781818149,True,20.416031921772607,73.85991779695188;73.85991779695188;73.85991779695188;80.0463725981277;80.0463725981277;80.0463725981277;79.92183604509387;79.92183604509387;79.92183604509387;80.83926440428021;80.83926440428021;80.83926440428021;80.31570287150366;80.31570287150366;80.31570287150366;82.92979652356637;82.92979652356637;82.92979652356637;85.35566239195705;85.35566239195705;85.35566239195705;86.6427371528383;86.6427371528383;86.6427371528383;86.48145113202237;86.48145113202237;86.48145113202237;86.75021610197987;86.75021610197987;86.75021610197987;88.65177167412338;88.65177167412338;88.65177167412338;91.57255057713135;91.57255057713135;91.57255057713135;95.02046133526422;95.02046133526422;95.02046133526422;91.16136677498268;91.16136677498268;91.16136677498268;95.40049203105183;95.40049203105183;95.40049203105183;101.53313863393127;101.53313863393127;101.53313863393127;101.48968498905373;101.48968498905373;101.48968498905373;105.28940934364599;105.28940934364599;105.28940934364599;103.53899639639427;103.53899639639427;103.53899639639427;108.46075086573569;108.46075086573569;108.46075086573569;108.43325529189251;108.43325529189251;108.43325529189251;108.62474520769564;108.62474520769564;108.62474520769564;110.53483601031925;110.53483601031925;110.53483601031925;117.97837611973476;117.97837611973476;117.97837611973476;119.14658138148741;119.14658138148741;119.14658138148741;195.0458547661055;195.0458547661055;195.0458547661055;208.0378084437863;208.0378084437863;208.0378084437863;209.02746760255766;209.02746760255766;209.02746760255766;221.19989694859783;221.19989694859783;221.19989694859783
ded7901340,20,23.046395881743564,True,31.70023354615246,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
8d08368c6a,69,23.232522722925374,True,31.70023354615246,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
844c332222,13,25.889726193753425,True,31.70023354615246,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
26b21f0102,34,26.41358258464766,True,31.70023354615246,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
18a997917e,21,27.672649497990715,True,31.70023354615246,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
63631fcd5c,98,28.01628547178646,True,31.70023354615246,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;195.0458547661055;208.0378084437863;209.02746760255766;221.19989694859783
b21c23d5e9,55,29.879369066384427,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
14066bc3c0,2,30.312915955673578,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
97c58ee7df,25,34.191248102300406,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
518623f2ec,46,34.24290207740004,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
8971662150,98,34.922588964331496,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
86db89c5c7,16,36.332527948675086,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
21d653f988,64,36.439352832958406,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
0dc06a8076,33,37.45356997017659,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
5e19249c19,40,38.195474281656296,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
9d440fa492,27,40.829465432099404,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
6884a24384,50,44.10068950876691,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
93fbdea68b,2,44.12133008531467,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
20db30a83b,87,45.419929175349914,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
a345eed09c,11,47.91687970629157,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
307bfcc0f4,82,48.16980456175107,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
5d0d0c51c4,9,48.34163808401325,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
5f18832fd9,29,49.90698680846259,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
0025ef1c26,35,50.25079084835814,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
384ac9e971,2,50.51763254229036,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
3a50e31c42,71,51.853432320897674,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
7f682a836c,65,53.254826598936674,True,119.14658138148741,73.85991779695188;80.0463725981277;79.92183604509387;80.83926440428021;80.31570287150366;82.92979652356637;85.35566239195705;86.6427371528383;86.48145113202237;86.75021610197987;88.65177167412338;91.57255057713135;95.02046133526422;91.16136677498268;95.40049203105183;101.53313863393127;101.48968498905373;105.28940934364599;103.53899639639427;108.46075086573569;108.43325529189251;108.62474520769564;110.53483601031925;117.97837611973476;208.0378084437863;209.02746760255766;221.19989694859783
